Timestamps,Channel1,Channel2,Channel3,Channel4
0.0,-0.0008135354391512966,-0.0007845198348928765,-0.0008135354391512966,-0.0007845198348928765
0.09225092250922509,0.008908586499876676,0.008590852314071584,0.008908586499876676,0.008590852314071584
0.18450184501845018,0.0007537740483101243,0.0007268898974379135,0.0007537740483101243,0.0007268898974379135
0.2767527675276753,0.0017778838175742226,0.0017144737056287622,0.0017778838175742226,0.0017144737056287622
0.36900369003690037,0.0027114626051719004,0.0026144753462758502,0.0027112793760476106,0.0026143784095515347
0.46125461254612543,1.824213828048221e-05,1.6258932365847095e-05,1.7379338507345717e-05,1.58115195215402e-05
0.5535055350553506,-0.004644600345075631,-0.00448275174449794,-0.00464703953483083,-0.004483991124199491
0.6457564575645757,0.002994307487301141,0.002879053959410908,0.002988940872954794,0.002876382937392139
0.7380073800738007,0.003738469257332307,0.003589013749679419,0.003728342581228943,0.003584078341182422
0.8302583025830258,0.0028172083149200847,0.002689072511787769,0.0028000003578270193,0.002680862780602736
0.9225092250922509,0.013757176530219115,0.013222556583032943,0.013730086097970344,0.013209908423372652
1.014760147601476,0.0020125713745414615,0.001874899840623002,0.0019723375969209213,0.0018565223278344965
1.1070110701107012,0.0030117206186743703,0.002809988629349306,0.0029546518145536693,0.00278449353537968
1.1992619926199262,0.005648005977694526,0.005316518658438608,0.005570014595309048,0.005282450501339983
1.2915129151291513,0.001286147970252931,0.0010664293611168923,0.0011827896316063524,0.001022294788779512
1.3837638376383763,-0.005614597932553167,-0.005640779286026082,-0.0057480828300782326,-0.00569648363201457
1.4760147601476015,0.010468291772553335,0.009806479210643327,0.010299648443835747,0.009737717490468633
1.5682656826568266,0.0040413099552628435,0.0035366895522644637,0.003832247433140507,0.003453421914927101
1.6605166051660516,0.01031086850426986,0.00950007712790306,0.010055940232231076,0.009400914724314959
1.7527675276752768,0.0029739717339324037,0.0023313297500070465,0.00266758763653883,0.00221496132478474
1.8450184501845017,0.013762367260529292,0.012630080455415346,0.013398834798077247,0.012495287530137211
1.937269372693727,0.011580090218117683,0.010409139384226435,0.01115365392502631,0.01025480881083212
2.029520295202952,0.005320650349941254,0.004244596116403299,0.0048255296415005,0.00406973013310383
2.121771217712177,0.0002549246062304874,-0.0007808170053347763,-0.00031465030057028473,-0.0009770930538768726
2.2140221402214024,0.0012110903189797926,-1.12092390862854e-05,0.0005613361591783059,-0.0002296413387792754
2.3062730627306274,0.005148822632696838,0.003621512837610987,0.004413240752114604,0.0033803109616959873
2.3985239852398523,0.01588615515864862,0.013799254253066764,0.015059203418224448,0.013534802942328892
2.4907749077490773,0.014667069118080602,0.012435056021564497,0.013743339303297481,0.012147009884702542
2.5830258302583027,0.00969959768013254,0.007444367307729662,0.008673840935785073,0.00713251398957752
2.6752767527675276,0.0033029012181710676,0.0010638517615113496,0.0021700513181406125,0.0007281094424528943
2.7675276752767526,0.004686093591417457,0.002174439942620622,0.003441288048505172,0.0018148537198851556
2.859778597785978,0.0012766784624787815,-0.0013476362007146371,-8.472250904528625e-05,-0.0017308989101947698
2.952029520295203,-0.001675599472993353,-0.0044395090927880285,-0.00315799612262529,-0.0048461639996920155
3.044280442804428,-0.003266705419603295,-0.006228986653582369,-0.0048742437276536035,-0.006658638776268976
3.1365313653136533,-0.0028853926617283593,-0.006126185914941618,-0.004621951675846591,-0.006578336384892411
3.2287822878228782,0.005325407766094622,0.001517533229171078,0.0034562265636508775,0.0010434798348057748
3.321033210332103,0.007263187986756154,0.003103142587282157,0.005258069326300637,0.0026078704761697867
3.4132841328413286,0.007184897588967702,0.0027362873988893486,0.005040819126790976,0.002220561440025408
3.5055350553505535,0.005842849399853038,0.0011429947053226456,0.0035570865561709505,0.0006076520282821494
3.5977859778597785,0.004248260410640739,-0.0007010198297733697,0.0018183893968764216,-0.0012550784415806756
3.6900369003690034,-0.0012812938767995956,-0.006346263109732735,-0.003857394770256307,-0.006918081965260203
3.782287822878229,0.0019266013205681998,-0.003571703445169103,-0.0007975494577996808,-0.004160280768985963
3.874538745387454,0.001945486540659876,-0.003877829554721834,-0.0009282343774910569,-0.004482126328584119
3.9667896678966788,-0.0007580370779627636,-0.006814075284055728,-0.00378255208588482,-0.007433024051364904
4.059040590405904,0.01292977485319739,0.006052201710792574,0.00975353326614361,0.005419688130001874
4.1512915129151295,0.012702544665206032,0.005496143161451788,0.00937392932384474,0.004851163094471345
4.243542435424354,0.02531705671275052,0.017320832448374186,0.021835698407311723,0.016664486979384267
4.3357933579335795,0.010082555296033247,0.0022873963545570726,0.006448354333370035,0.001620781163629421
4.428044280442805,0.013296208966905455,0.005042362483903699,0.009509325725779517,0.00436655995644334
4.520295202952029,0.011805638034148455,0.0032596930273403294,0.007866482629590473,0.002575764672031681
4.612546125461255,0.009640680022748798,0.000826073862671444,0.005549901184665306,0.00013505307296135164
4.704797047970479,0.008561309811689921,-0.00056072744943756,0.004319783082273636,-0.0012578422584487456
4.797047970479705,0.012453098011179067,0.0028468263717147347,0.008061913364359047,0.0021445745210577536
4.88929889298893,0.025210656037244553,0.014804975072019885,0.020671105021379876,0.014098495690047676
4.981549815498155,0.02099953027604295,0.010401194753127887,0.016313092778421603,0.009691344303919798
5.07380073800738,0.023963949698566626,0.012919082918686068,0.019132280427021992,0.01220665971026896
5.166051660516605,0.018327157661316013,0.007145056215863137,0.013352072434523158,0.006430795774109125
5.25830258302583,0.02205687781183308,0.010406458437724442,0.01694033974562336,0.00969102937489757
5.350553505535055,0.013666364500834293,0.001983328306600279,0.008410470173269357,0.001267328691903222
5.442804428044281,0.016790584169462792,0.004668080982507298,0.011397549842470968,0.0039520352184204575
5.535055350553505,0.017545145286671584,0.005071918867202492,0.01201729325687694,0.0043562750719447025
5.627306273062731,0.02096301618808754,0.008048673620753122,0.015302761334103332,0.007333801513848359
5.719557195571956,0.02665525965811609,0.013223798686878483,0.02086519593220206,0.012510042610613573
5.8118081180811805,0.02795432141140887,0.014168339830618526,0.022037378145368384,0.013456105341772426
5.904059040590406,0.028855410531378176,0.014735991567128483,0.022814947079427307,0.014025790118513869
5.996309963099631,0.024604295323848273,0.010343177933694879,0.018444149120667337,0.009635641556058448
6.088560885608856,0.016252427245479633,0.0020049963209165522,0.009976927103403133,0.0013008714429684994
6.180811808118081,0.01948989630149404,0.004853092571782535,0.013103850205438312,0.004153219944443656
6.273062730627307,0.019331524131070563,0.004437889110640918,0.012840188772490957,0.0037431751088933683
6.365313653136531,0.018285904706897185,0.0031796002785354797,0.011694942409721062,0.0024909835371829045
6.4575645756457565,0.033353571506178424,0.017473444079728968,0.02666899894530004,0.016791860395993164
6.549815498154982,0.0220645043938294,0.006365086032935802,0.015292636517111696,0.00569143367428962
6.642066420664206,0.025822868944958364,0.009782826700546962,0.01897026072502798,0.009117933639472288
6.734317343173432,0.031138980191928976,0.014718868317173369,0.024212368210947233,0.014063462436809686
6.826568265682657,0.026364210736895825,0.00994070858978592,0.019370456110767986,0.009295391534770346
6.918819188191882,0.018042805612964695,0.0017597492222122786,0.010988839365077593,0.0011249742842237506
7.011070110701107,0.018843606467566054,0.00239344812689713,0.011736378145768594,0.0017695023364747607
7.1033210332103325,0.01733633026166021,0.0008195607056098942,0.010182760339636623,0.0002065511365365559
7.195571955719557,0.023921775427836012,0.007068199044554591,0.016728711831067705,0.006466043213703718
7.287822878228782,0.032276232076208174,0.015041371483966831,0.02505041101348088,0.014449791639376701
7.380073800738007,0.024238218950628398,0.007225432897111196,0.016986230106777835,0.006643953923434272
7.472324723247232,0.030100297474507105,0.012832531681176419,0.022828553522603306,0.012260482309171209
7.564575645756458,0.01847473175610481,0.0015943325704585677,0.011189442072521172,0.0010308495515156907
7.656826568265682,0.019800099084675258,0.0028636378665664436,0.012507247494397671,0.0023076727608952415
7.749077490774908,0.01617546877174382,-0.0006222477499287614,0.00888079511049403,-0.0011719195247357778
7.841328413284133,0.012999846824148039,-0.0036571641414607156,0.005708832075652126,-0.00420193234855999
7.9335793357933575,0.010398041368334816,-0.006121098295360122,0.0031158961170200438,-0.006662505338180533
8.025830258302584,0.01879007827602883,0.0020339367111796266,0.011521734205719029,0.0014942095903277726
8.118081180811808,0.027669953020523913,0.010676197537033525,0.020420057186679573,0.010136345021862296
8.210332103321033,0.02258795588840475,0.005870848070370721,0.015360867493708776,0.005328956224104594
8.302583025830259,0.019741655908113484,0.0032372240038557793,0.012541445317613392,0.0026912861601696976
8.394833948339484,0.013155553620941136,-0.0029876160815626098,0.00598600336261463,-0.0035396832168854936
8.487084870848708,0.0048485668331952865,-0.010857355912338022,-0.0022868256581568486,-0.011417696151337347
8.579335793357934,0.005404279084269971,-0.010166507337549936,-0.001693739039606464,-0.010737309069940066
8.671586715867159,0.003396973508172431,-0.011933919507225587,-0.003660728921562906,-0.012517400085304236
8.763837638376383,-0.006237617988272731,-0.021043898728204974,-0.013252332006836981,-0.021642289309875263
8.85608856088561,0.008756432816702554,-0.0063916338719391475,0.0017871189026926766,-0.007007164834061423
8.948339483394834,0.013028992480064913,-0.0020671446749744066,0.006107237682080727,-0.002702031689817893
9.040590405904059,0.001554097090868701,-0.012917832903962295,-0.005318183314459943,-0.013574263753575457
9.132841328413283,0.0009905749635894612,-0.013236384722992673,-0.005830550090143404,-0.013916506909894696
9.22509225092251,0.008464005099165756,-0.005795403065674645,0.0016954918048071666,-0.00650131226338163
9.317343173431734,0.003963195756124661,-0.009893060028207978,-0.0027514639131878326,-0.010626789401706468
9.409594095940959,0.013634551818843016,-0.000316187842021444,0.006974783255887757,-0.0010796982563841683
